,strain [1],vMdamFac,vonMisesdamind,stress [MPa]
0,0.0,0.0,0.0,0.0
1,0.001,0.0,0.0065162882650589,3.400601080672318
2,0.002,0.0,0.0130325765301179,6.801202161344633
3,0.003,0.0,0.0195488647951769,10.201803242016952
4,0.004,0.0,0.0260651530602359,13.60240432268927
5,0.005,0.0,0.032581441325295,17.003005403361595
6,0.006,0.0,0.0390977295903539,20.403606484033908
7,0.007,0.0,0.0456140178554128,23.804207564706203
8,0.008,0.0,0.0521303061204718,27.20480864537855
9,0.009,0.0,0.0586465943855309,30.605409726050837
10,0.01,0.0,0.0651628826505901,34.006010806723175
11,0.011,5.497666373462263e-06,0.0716791709156487,37.40661188739549
12,0.012,2.251258267870636e-05,0.0781954591807077,40.80721296806783
13,0.013,5.955727482612635e-05,0.0847117474457666,44.20781404874008
14,0.014,0.00011043118207771864,0.0912280357108256,47.608415129412386
15,0.015,0.00015984588543324377,0.097744323975885,51.00901621008478
16,0.016,0.0002689933391768481,0.1042606122409438,54.40961729075703
17,0.017,0.0004044677112526248,0.1107769005060028,57.81021837142934
18,0.018,0.0005438195348410123,0.1172931887710617,61.210819452101674
19,0.019,0.0007054887353009156,0.1238094770361206,64.61142053277406
20,0.02,0.0008517932450654622,0.1303257653011802,68.0120216134464
21,0.021,0.0010704594579683,0.1368420535662391,71.41262269411874
22,0.022,0.0013023044727875,0.1433583418312974,74.813223774791
23,0.023,0.0016112967717049,0.1498746300963567,78.21382485546346
24,0.024,0.0019314719184738,0.1563909183614155,81.61442593613565
25,0.025,0.0023063479509125,0.1629072066264746,85.01502701680772
26,0.026,0.0028267027927,0.1694234948915333,88.41562809748022
27,0.027,0.0033039236836644,0.1759397831565927,91.8162291781526
28,0.028,0.0038878882381865,0.1824560714216513,95.21683025882479
29,0.029,0.0044671441438125,0.1889723596867104,98.61743133949712
30,0.03,0.0051535067591585,0.1954886479517699,102.0180324201696
31,0.031,0.0058965126792131,0.2020049362168285,105.41863350084188
32,0.032,0.0066814051767603,0.2085212244818876,108.81923458151418
33,0.033,0.0074742635897829,0.2150375127469458,112.21983566218668
34,0.034,0.0083346009464607,0.221553693432778,115.62036826717075
35,0.035,0.0091765386681479,0.2280693907807959,119.02059320705735
36,0.036,0.0103224653690539,0.2345848875089054,122.42068957558267
37,0.037,0.0114500910551938,0.241099567155274,125.82025896724872
38,0.038,0.0125683671764368,0.2476130860090543,129.21907956910934
39,0.039,0.0139076313875235,0.2541239663027875,132.61632269304897
40,0.04,0.0155538422213851,0.2606312824714937,136.01151277146232
41,0.041,0.0170433765329245,0.2671352728932867,139.40500257201563
42,0.042,0.0185941203252081,0.2736378223501444,142.79764436325237
43,0.043,0.0204896769545848,0.280137981607595,146.1889456383685
44,0.044,0.0223740051842953,0.2866340178047367,149.57783746420958
45,0.045,0.0243305601440484,0.2931276233067688,152.9653125110832
46,0.046,0.0265572689219346,0.2996194782466881,156.35190809516092
47,0.047,0.0287417212529897,0.3061057024711546,159.73545928462988
48,0.048,0.0308451884515435,0.3125885157600769,163.11722710411726
49,0.049,0.0332491972549001,0.3190654170441282,166.49583679352347
50,0.05,0.0358290489273239,0.3255404646191036,169.873460232557
51,0.051,0.0383649460966456,0.3320068302736702,173.24681866649277
52,0.052,0.0407118982644183,0.3384672046816335,176.61712599431092
53,0.053,0.0433940796795675,0.3449224368001829,179.98448171808073
54,0.054,0.0462572180569505,0.3513707754151118,183.3480727591715
55,0.055,0.0490255079345295,0.357811527899251,186.7077728922392
56,0.056,0.0515915296203808,0.3642409264491579,190.06146610356348
57,0.057,0.0542450483258683,0.3706629482099892,193.41120132349397
58,0.058,0.0569675778291358,0.3770776260652834,196.75687103574182
59,0.059,0.0598445362071161,0.383484111390116,200.09798738319853
60,0.06,0.062337254105477,0.3898856156318463,203.4365549439672
61,0.061,0.0652862361606607,0.3962748269111273,206.76863373186484
62,0.062,0.0681382069261587,0.4026588673163819,210.09767834906728
63,0.063,0.0709301566122747,0.4090325952321617,213.42063999578812
64,0.064,0.073681899071095,0.4153994901741479,216.7396906726801
65,0.065,0.0768127967794528,0.4217568219422457,220.053525290271
66,0.066,0.0800567517886442,0.4281047402007388,223.36225945780095
67,0.067,0.0834544088457342,0.4344465892767573,226.66726981878278
68,0.068,0.0869098617437681,0.4407796229313778,229.96772160025665
69,0.069,0.0899607498647287,0.44708213052438,233.25231310911866
70,0.07,0.0932935261032467,0.4533992881861163,236.54478987590207
71,0.071,0.0967335231698951,0.4596884240220111,239.82276323577054
72,0.072,0.1002204087089486,0.4659655318603268,243.0944108769441
73,0.073,0.1036126403612211,0.4722312855713765,246.35998721028275
74,0.074,0.1069254896979862,0.4784886890823352,249.62102129151438
75,0.075,0.1102625016004374,0.4847415016159925,252.87955036523388
76,0.076,0.1132922278902472,0.4909803673888496,256.1300375973
77,0.077,0.1165663337453076,0.4972035141904161,259.3722564072913
78,0.078,0.1196831885119747,0.5034080952326759,262.60534233355094
79,0.079,0.1229968357128306,0.5095919381323144,265.8273717390286
80,0.08,0.1264042013561437,0.5157149539646048,269.0173337070632
81,0.081,0.12954336924372,0.5218646542154902,272.2212002769003
82,0.082,0.1326841303426797,0.5279936286706866,275.4147117342442
83,0.083,0.1358325167285481,0.5341072231533913,278.5998476906905
84,0.084,0.1389048234860497,0.5402758265014896,281.8138416892638
85,0.085,0.1420433996902276,0.5463661915903437,284.98677177675
86,0.086,0.1452409229384882,0.5523391010500515,288.0983256960139
87,0.087,0.148539159393389,0.5583747307642893,291.2431943775625
88,0.088,0.1516953245735918,0.5643970674558461,294.38077048392034
89,0.089,0.155006395595942,0.5704030155857055,297.5094704233013
90,0.09,0.1581278025354384,0.5763847851926186,300.6259909947454
91,0.091,0.1612682592184394,0.5824756181490969,303.7990325100882
92,0.092,0.1645315876465313,0.5882915721317917,306.8288138041729
93,0.093,0.1673952884798834,0.5942182873988745,309.91603659422884
94,0.094,0.1705005336854873,0.6001251412626428,312.9932033266601
95,0.095,0.1734958757557154,0.6060086999696832,316.05853573828574
96,0.096,0.1763140921119531,0.6118674989138999,319.11094356487325
97,0.097,0.1792851282394207,0.6177052048616246,322.1528128877819
98,0.098,0.1821498818650301,0.6235230559110368,325.18425002749234
99,0.099,0.1850394040452458,0.6293177624695245,328.20291467649207
100,0.1,0.1879029081131914,0.635090997259496,331.21004822543756
