,strain [1],vMdamFac,vonMisesdamind,stress [MPa]
0,0.0,0.0,0.0,0.0
1,0.001,0.0,0.0056919092916879,2.973641412307055
2,0.002,0.0,0.0113838185833759,5.94728282461411
3,0.003,0.0,0.0170757278750638,8.920924236921168
4,0.004,0.0,0.0227676371667518,11.894565649228209
5,0.005,0.0,0.0284595464584397,14.86820706153528
6,0.006,1.981887683646806e-07,0.0341514557501277,17.841848473842333
7,0.007,5.466022336544599e-07,0.0398433650418156,20.815489886149376
8,0.008,7.970033871551263e-07,0.0455352743335036,23.789131298456446
9,0.009,1.3377870134050483e-06,0.0512271836251915,26.76277271076353
10,0.01,2.4093071442894354e-06,0.0569190929168795,29.73641412307055
11,0.011,4.61513548046148e-06,0.0626110022085675,32.710055535377585
12,0.012,8.453659296354791e-06,0.0683029115002555,35.68369694768468
13,0.013,2.2439282614211523e-05,0.0739948207919435,38.657338359991726
14,0.014,4.6113932305865454e-05,0.0796867300836313,41.63097977229872
15,0.015,7.395856894806188e-05,0.0853786393753196,44.6046211846058
16,0.016,0.00011991537728784168,0.0910705486670072,47.57826259691285
17,0.017,0.000177287882276254,0.0967624579586955,50.551904009219804
18,0.018,0.0002725062911389821,0.1024543672503832,53.52554542152705
19,0.019,0.0003665607493780176,0.1081461599495409,56.49911783075079
20,0.02,0.00047850913670643416,0.1138377654365075,59.47257941759269
21,0.021,0.0006206902822103926,0.1195295166106882,62.44612722707591
22,0.022,0.0007982584204225386,0.1252209592239981,65.41948569327869
23,0.023,0.0009546250611956324,0.1309122924048037,68.39277684513084
24,0.024,0.0011446484598746,0.136603786693454,71.36616788239863
25,0.025,0.0013655022017732,0.1422952844815095,74.33956076886126
26,0.026,0.0015939352635998,0.147986762688382,77.3129419844062
27,0.027,0.0018604007877579,0.1536781238322303,80.28624941157786
28,0.028,0.0021976278068683,0.1593692834037153,83.25944106488531
29,0.029,0.0025502678718643,0.1650599902423378,86.23240684535698
30,0.03,0.0029448680195037,0.1707508304197895,89.20544530491092
31,0.031,0.0034172849811934,0.1764416925044673,92.17847108874534
32,0.032,0.0039544299211201,0.1821322083560757,95.15128233908456
33,0.033,0.0045430901674345,0.1878225905743595,98.12400134744216
34,0.034,0.0051471097884479,0.1935128374116355,101.09666949524025
35,0.035,0.0058368367438362,0.1992027889252131,104.06916071308001
36,0.036,0.0065558041351296,0.2048924149726156,107.04145611439614
37,0.037,0.0073364000868555,0.2105821705881475,110.01380711176152
38,0.038,0.0081186209774565,0.2162718564890981,112.98612327237008
39,0.039,0.0088785765071711,0.2219611602141633,115.95817667843819
40,0.04,0.0096261842618029,0.2276498096622105,118.92979697291533
41,0.041,0.0104550180085309,0.233337604710271,121.90090354283936
42,0.042,0.0113623578479114,0.239023900703737,124.87121024744503
43,0.043,0.0123598731664586,0.2447086802204629,127.84057302374856
44,0.044,0.0133503869541968,0.2503927626927136,130.80943673830183
45,0.045,0.014357881705611,0.256075600687694,133.77746475557416
46,0.046,0.0153855622110584,0.2617576423198956,136.7449930377153
47,0.047,0.0164186487690102,0.2674376334773228,139.7112662961113
48,0.048,0.0175304816937812,0.2731149058095082,142.6759574648668
49,0.049,0.0186890857969404,0.2787905738398656,145.63975093704636
50,0.05,0.0199576178820798,0.2844646182951963,148.60274614936156
