,strain [1],vMdamFac,vonMisesdamind,stress [MPa]
0,0.0,0.0,0.0,0.0
1,0.0005,0.0,0.0106535938545667,5.532519780180158
2,0.001,0.0,0.0213071877091335,11.065039560360317
3,0.0015,0.0,0.0319607815637002,16.59755934054043
4,0.002,0.0,0.042614375418267,22.13007912072064
5,0.0025,0.0,0.0532679692728338,27.662598900900743
6,0.003,0.0,0.0639215631274005,33.19511868108085
7,0.0035,0.0,0.0745751569819672,38.72763846126092
8,0.004,3.853944127650283e-06,0.085228750836534,44.260158241441275
9,0.0045,3.920714990796136e-05,0.0958823446911008,49.792678021621334
10,0.005,0.00010845496678677024,0.1065359385456677,55.32519780180154
11,0.0055,0.0002977561592276796,0.1171895324002342,60.85771758198154
12,0.006,0.0005055208345927176,0.127843126254801,66.39023736216171
13,0.0065,0.0043537092138388,0.1384967201093679,71.92275714234191
14,0.007,0.0169372687954412,0.1491503139639345,77.4552769225218
15,0.0075,0.0182576574825821,0.1598039078185015,82.9877967027021
16,0.008,0.0192412111058727,0.170457501673068,88.52031648288254
17,0.0085,0.0201316441918711,0.181111095527635,94.05283626306259
18,0.009,0.0212874235273824,0.1917646893822016,99.58535604324268
19,0.0095,0.0227993558177407,0.2024182832367687,105.11787582342234
20,0.01,0.0247018602399272,0.2130718770913355,110.65039560360302
21,0.0105,0.0265312918098183,0.2237254709459019,116.18291538378305
22,0.011,0.0287285427658594,0.2343790648004684,121.71543516396308
23,0.0115,0.0313432005022308,0.2450326586550357,127.24795494414339
24,0.012,0.0339987652460219,0.2556862016071894,132.78043693530674
25,0.0125,0.0383208397699357,0.2663396427075299,138.31284432358913
26,0.013,0.0427734412645407,0.2769927192926433,143.8449854605474
27,0.0135,0.0481913023936018,0.2876451465538134,149.37664829067214
28,0.014,0.0533358405490948,0.2982961879027426,154.90750069333308
29,0.0145,0.0590350023267041,0.3089431990054168,160.43611293108327
30,0.015,0.065241344951255,0.3195873676999513,165.96307156511148
31,0.0155,0.0715139723302353,0.3302290456616003,171.48853872206425
32,0.016,0.0783377968903368,0.3408676310106901,177.01209925656258
33,0.0165,0.0852928799061358,0.351500080697318,182.53217052553322
34,0.017,0.0925845589181783,0.3621247613467599,188.04802294423675
35,0.0175,0.1005784535849996,0.3727382485717577,193.55816898593875
36,0.018,0.1089802744198225,0.3833378648700916,199.06176566315006
37,0.0185,0.1177309871337241,0.3939171816154788,204.55541646384583
38,0.019,0.1273605968608454,0.4044862251059616,210.0433787645377
39,0.0195,0.1370539679402724,0.4150493820192051,215.5268800130885
40,0.02,0.1463665949838629,0.4256026382419632,221.0045468787857
41,0.0205,0.1556422028472057,0.4361389202880598,226.47371265466023
42,0.021,0.1652423754225251,0.4466396596127414,231.92255003252586
43,0.0215,0.1744567807229499,0.4568980332950534,237.24000688170625
44,0.022,0.1811644786255075,0.4646051246437226,241.24248051637323
45,0.0225,0.1851413817224147,0.4691886174758095,243.61972011717967
46,0.023,0.1914466635833387,0.4764118678857712,247.37266655043007
47,0.0235,0.1980049485249318,0.4840056080274332,251.309958959894
48,0.024,0.204550858624946,0.4917835348861636,255.33939471788145
49,0.0245,0.2103416889224148,0.4994030364813293,259.2895919104574
50,0.025,0.2158608382655411,0.5065858992365182,263.01593335731025
51,0.0255,0.220995734867833,0.5136032326224635,266.65776014396704
52,0.026,0.2255796550686678,0.5204253879049393,270.1998980733594
53,0.0265,0.2298051970392349,0.5268467810044236,273.5328885165023
54,0.027,0.2333001880502864,0.5329945147619557,276.7224358806954
55,0.0275,0.2361289688743363,0.5388570691371166,279.76342237689806
56,0.028,0.2386491101588731,0.5440199549878456,282.4422327637091
57,0.0285,0.2409017067442989,0.5488269341888059,284.935455666744
58,0.029,0.242916531495144,0.5533916357327266,287.3033953332962
59,0.0295,0.2448834742924357,0.5575879386390502,289.4799386921641
60,0.03,0.2465213390058493,0.5610056045388998,291.25284318626694
61,0.0305,0.2478461309030002,0.5641727388011283,292.89624529483
62,0.031,0.2490139287052703,0.5671860193356703,294.459597115586
63,0.0315,0.2500883844412648,0.569981458425709,295.9092507180794
64,0.032,0.2510436854943046,0.5725852560262926,297.25900035243643
65,0.0325,0.2518352149168263,0.5750852570546945,298.55521552097997
66,0.033,0.2526322591789843,0.5774463974901843,299.7794780941023
67,0.0335,0.2534552618812264,0.5796128460101184,300.9028476499704
68,0.034,0.2541609334991852,0.5814225068659915,301.84026277101003
69,0.0345,0.2546877060237078,0.583065100448385,302.69098484088215
70,0.035,0.2551029409922313,0.5846315144508278,303.5021411430756
71,0.0355,0.2555538475050739,0.5861089145919446,304.26728113980056
72,0.036,0.2558338406704173,0.5874213568263357,304.94716312443893
73,0.0365,0.2562140539464158,0.5885445850800043,305.5289323902964
74,0.037,0.2565290223251896,0.5896282988578885,306.08986680016284
75,0.0375,0.2568132593963796,0.5907412587632267,306.66516803290193
76,0.038,0.2572077176698477,0.5919181885552522,307.2733374159181
77,0.0385,0.2576116790575957,0.5930663948876248,307.8669342801266
78,0.039,0.2579046035967646,0.5941524890809958,308.4285807159418
79,0.0395,0.2582301743865319,0.5951201980323927,308.92924659457054
80,0.04,0.258455951058833,0.5958586592086405,309.31157966040223
81,0.0405,0.2585785673010004,0.5961673659290511,309.4714452075679
82,0.041,0.2586235156591039,0.5962707029877982,309.52481950715327
83,0.0415,0.2586646857102775,0.5963563138381848,309.56899023235496
84,0.042,0.2586878891162474,0.596430988956465,309.6075277291851
85,0.0425,0.2587165209726703,0.596497088924263,309.641649538542
86,0.043,0.2587445429442206,0.5965556084517925,309.6718365378634
87,0.0435,0.2587541946640825,0.5966091839792519,309.6994556378388
88,0.044,0.258763018941519,0.5966578607544928,309.72447478193595
89,0.0445,0.2587711330332182,0.5967027176392261,309.7474549129608
90,0.045,0.2587879190343609,0.5967444055709151,309.7687722364263
91,0.0455,0.2587954200599778,0.5967833439421265,309.78866146602627
92,0.046,0.2588035885859889,0.5968192596583421,309.8070011830475
93,0.0465,0.2588288661614789,0.5968521898350997,309.8238256753984
94,0.047,0.2588288661614789,0.5968830901528039,309.8396098775624
95,0.0475,0.2588341626840756,0.5969124898770596,309.8546160450826
96,0.048,0.2588503317550013,0.5969401491061852,309.8687365302368
97,0.0485,0.2588637495097632,0.5969665229125922,309.88222374271334
98,0.049,0.2588639691620182,0.5969912572960485,309.89484810023316
99,0.0495,0.2588836637353642,0.5970142925761978,309.9065800021263
100,0.05,0.2588927316675435,0.5970363847582266,309.91782099605996
101,0.0505,0.2588988062890503,0.5970577192336352,309.92864905074356
102,0.051,0.2589065951150435,0.5970779222198046,309.9388966057372
103,0.0515,0.2589134494341141,0.5970972267976645,309.94868040254835
104,0.052,0.2589224479752666,0.5971158987477576,309.9581381394404
105,0.0525,0.2589291232328156,0.5971341176750813,309.9673631536369
106,0.053,0.2589362078986507,0.5971510264017976,309.97593792307646
107,0.0535,0.2589382757735032,0.5971670505124103,309.98407448010863
108,0.054,0.2589347318929191,0.5971826050783537,309.9919584288214
