,strain [1],vMdamFac,vonMisesdamind,stress [MPa]
0,0.0,0.0,0.0,0.0
1,0.001,0.0,0.0096770535548061,5.049249100026139
2,0.002,0.0,0.0193541071096122,10.09849820005228
3,0.003,0.0,0.0290311606644184,15.147747300078459
4,0.004,0.0,0.0387082142192245,20.196996400104563
5,0.005,0.0,0.0483852677740308,25.24624550013077
6,0.006,0.0,0.0580623213288367,30.295494600156918
7,0.007,0.0,0.0677393748836429,35.34474370018303
8,0.008,5.38186668150681e-07,0.077416428438449,40.393992800209126
9,0.009,7.263445032085993e-06,0.0870934819932551,45.443241900235414
10,0.01,3.051205516700257e-05,0.0967705355480616,50.49249100026156
11,0.011,7.063824604795436e-05,0.1064475891028674,55.54174010028773
12,0.012,0.00012661801869179402,0.1161246426576735,60.590989200313835
13,0.013,0.0002300088558387124,0.1258016962124799,65.6402383003398
14,0.014,0.0003650316770010204,0.1354787497672859,70.68948740036605
15,0.015,0.0005854669520063494,0.145155803322092,75.73873650039219
16,0.016,0.0008726243728429768,0.1548328568768981,80.7879856004182
17,0.017,0.0012267720757411,0.1645099104317046,85.83723470044467
18,0.018,0.0016194055867305,0.1741869639865102,90.88648380047086
19,0.019,0.0020015206211953,0.1838640175413163,95.93573290049683
20,0.02,0.0024866647197723,0.1935410710961232,100.98498200052306
21,0.021,0.0031887638476117,0.2032181246509285,106.03423110054939
22,0.022,0.0039478497935455,0.2128951782057348,111.0834802005755
23,0.023,0.004752480354147,0.2225722317605416,116.13272930060154
24,0.024,0.0057600041611067,0.2322492853153472,121.18197840062771
25,0.025,0.0069902740428248,0.2419263215059307,126.231214388548
26,0.026,0.0085340443095096,0.2516033268690708,131.28042690093943
27,0.027,0.0102888868799948,0.2612802731895285,136.32959395497696
28,0.028,0.0125198258722228,0.2709567421737294,141.37844523753282
29,0.029,0.0147455963979384,0.2806324786954542,146.42678945612587
30,0.03,0.0170074783013212,0.2903077159913318,151.47479259597088
31,0.031,0.0196187982113218,0.2999822152234339,156.5222897300136
32,0.032,0.0224957210652666,0.3096559378066246,161.56933013822572
33,0.033,0.0255791644847873,0.3193275604677077,166.61512397017952
34,0.034,0.0288355239009573,0.3289958336824671,171.65896039883572
35,0.035,0.0324599220748998,0.3386615964104436,176.70126437648216
36,0.036,0.0363049479330851,0.3483260969289207,181.74270050375478
37,0.037,0.0402812335992851,0.3579879898963806,186.78261904833607
38,0.038,0.0442379631524193,0.3676462715127069,191.8204750023453
39,0.039,0.0484399288525323,0.3773010070847674,196.85614203156857
40,0.04,0.0531526483473605,0.3869529252295411,201.8899658041225
41,0.041,0.057626392631695,0.3966021937931966,206.92220362143163
42,0.042,0.0620471017751172,0.4062463940389336,211.95180114864726
43,0.043,0.0669211965398536,0.4158834211583097,216.97741579247688
44,0.044,0.0720551005294173,0.4255118250740567,221.9982998445894
45,0.045,0.077245868828393,0.4351324657646108,227.01495515048939
46,0.046,0.082785341945763,0.4447485662862419,232.0291540759796
47,0.047,0.0883375487996872,0.4543585042771331,237.0401642062417
48,0.048,0.0943491305027247,0.4639579865253296,242.04587377233824
49,0.049,0.1001782447683013,0.4735467876693102,247.04586911321587
50,0.05,0.1060859418518125,0.4831267350818722,252.04056577400146
51,0.051,0.1122636729691371,0.4926998814145851,257.03110988685205
52,0.052,0.1184569476024689,0.5022606752424551,262.0150135479891
53,0.053,0.1246706367792154,0.5118083222997383,266.9922473418572
54,0.054,0.130831690525137,0.5213395616143378,271.96111663309637
55,0.055,0.1369539631652351,0.5308601393362736,276.92406744176395
56,0.056,0.1427339587990897,0.5403693545443164,281.8804945246852
57,0.057,0.1488819663279361,0.5498669825661178,286.830136506829
58,0.058,0.1549157341290438,0.5593535043452823,291.77355795803584
59,0.059,0.1608135902887995,0.5688260260310412,296.7090952240706
60,0.06,0.1668722290048083,0.5782872490429762,301.6377010396489
61,0.061,0.1727918150458723,0.5877347800415067,306.55922245075647
62,0.062,0.1791042159786262,0.5971685343352194,311.4726629688755
63,0.063,0.1850726549615935,0.6065899783842357,316.3794586677872
64,0.064,0.1910862668737947,0.6159980597594631,321.2791734550706
65,0.065,0.1971504283705705,0.6253907081501797,326.1705190265451
66,0.066,0.2031409470841935,0.6347624872377043,331.0503212501794
67,0.067,0.2091356420569393,0.6441139555897717,335.91954828354005
68,0.068,0.2151107529336181,0.6534348245859989,340.7732170387329
69,0.069,0.2207129600811878,0.6627367860001249,345.6171076947572
70,0.07,0.2265294931169499,0.6720193029184383,350.45061508059626
71,0.071,0.2322827383462678,0.6812801271595221,355.2730307510717
72,0.072,0.2380543601062332,0.6904782098945909,360.06301805789207
73,0.073,0.2437631697327756,0.6997344062222295,364.88327105009785
74,0.074,0.2493239491582621,0.7089299870909953,369.67209402520564
75,0.075,0.2549650069351243,0.7181037897044747,374.4499000699651
76,0.076,0.2603997571031594,0.727256819563653,379.21739851622345
77,0.077,0.2658693041278569,0.7363248608332961,383.940939780806
78,0.078,0.2716712635398499,0.7454933698659755,388.7159563730272
79,0.079,0.2769456438653659,0.7544926247237204,393.4039406401916
80,0.08,0.2826363374839227,0.7635321092926685,398.1125692110036
81,0.081,0.2881035650768175,0.772544611503306,402.80659253131995
82,0.082,0.2932081135322442,0.7815315701010167,407.48622456259164
83,0.083,0.2986711967431829,0.7904862461090912,412.14855318203786
84,0.084,0.3034573182484764,0.7994123260288167,416.7949848152728
85,0.085,0.3088524206750448,0.8083086435351182,421.4255210363661
86,0.086,0.3139356920028903,0.8171753714289337,426.03985011138616
87,0.087,0.3190507914446134,0.8260066856900508,430.63601644056814
88,0.088,0.3241006248434731,0.8348028415821446,435.21365751844615
89,0.089,0.329001329640652,0.8435595089597901,439.7711725677623
90,0.09,0.3340725174321035,0.8522809605180174,444.31053527715625
91,0.091,0.3392012651031578,0.8609687630865845,448.83152245215825
92,0.092,0.3440742037877138,0.8696215437637587,453.33418204230986
93,0.093,0.3488786897437071,0.8782373879254963,457.81789894323566
94,0.094,0.3535627549797832,0.8868215094133051,462.2849510726697
95,0.095,0.3585072495962573,0.8953686571106009,466.73257162693653
96,0.096,0.3635253520251569,0.9038735063539276,471.15861904864283
97,0.097,0.3684018226960779,0.912339253739396,475.5642348881279
98,0.098,0.373336127791793,0.9207679323369672,479.94973342428176
99,0.099,0.3780420326106479,0.9291547730264978,484.3131582457016
100,0.1,0.3826404475307733,0.9375053462085784,488.65594236661127
