,strain [1],vMdamFac,vonMisesdamind,stress [MPa]
0,0.0,0.0,0.0,0.0
1,0.001,0.0,0.006082975949017,3.173997620924301
2,0.002,0.0,0.012165951898034,6.347995241848601
3,0.003,0.0,0.018248927847051,9.521992862772859
4,0.004,0.0,0.0243319037960681,12.695990483697205
5,0.005,0.0,0.030414879745085,15.869988104621415
6,0.006,0.0,0.036497855694102,19.043985725545717
7,0.007,0.0,0.042580831643119,22.217983346470103
8,0.008,0.0,0.0486638075921362,25.39198096739441
9,0.009,0.0,0.054746783541153,28.565978588318607
10,0.01,5.203432754297104e-06,0.0608297594901701,31.73997620924283
11,0.011,2.3609493183099215e-05,0.066912735439187,34.91397383016724
12,0.012,4.663508275192369e-05,0.072995711388204,38.08797145109141
13,0.013,7.550578118563818e-05,0.0790786873372213,41.26196907201582
14,0.014,0.00014058610525813774,0.085161663286238,44.435966692940205
15,0.015,0.0002711731485631661,0.0912446392352553,47.60996431386446
16,0.016,0.000399998782567488,0.0973276151842725,50.78396193478881
17,0.017,0.0005530615921323514,0.1034105911332892,53.95795955571286
18,0.018,0.000873131282224068,0.1094935670823061,57.13195717663721
19,0.019,0.0013609515278755,0.1155765430313236,60.30595479756152
20,0.02,0.0018619290858109,0.1216595189803402,63.479952418485674
21,0.021,0.002639586830316,0.1277424949293573,66.65395003941015
22,0.022,0.0033677617258054,0.1338254708783741,69.82794766033449
23,0.023,0.0041967133146886,0.1399084468273914,73.00194528125895
24,0.024,0.0049866500154387,0.1459914227764082,76.17594290218288
25,0.025,0.0059961055811285,0.1520743987254253,79.34994052310734
26,0.026,0.0072037621274219,0.1581573746744426,82.52393814403156
27,0.027,0.0085029271546884,0.1642403506234596,85.69793576495609
28,0.028,0.0103756559630704,0.1703233265724761,88.87193338588047
29,0.029,0.0123765253693551,0.1764063025214934,92.04593100680465
30,0.03,0.0145904713689584,0.1824892784705106,95.21992862772893
31,0.031,0.0164446325414572,0.1885719974031414,98.3937461595035
32,0.032,0.0185479745973873,0.1946545692633312,101.56746059160186
33,0.033,0.0203620163211981,0.2007366451098539,104.74082277499248
34,0.034,0.0224054640773599,0.2068181591493058,107.91378826968528
35,0.035,0.0245040857013015,0.2128984966501979,111.08593233146667
36,0.036,0.0264108980921508,0.218977397952247,114.2570651351129
37,0.037,0.0283578518556415,0.2250544108877905,117.42685736047024
38,0.038,0.0304886934335774,0.2311309704935025,120.59631194787777
39,0.039,0.0328426078214101,0.2372063645663967,123.7651441553394
40,0.04,0.0352276787635918,0.2432814219314487,126.93379623852958
41,0.041,0.0375389272898247,0.2493542291838344,130.10101922117738
42,0.042,0.0401084681167724,0.2554258873302871,133.26748085439948
43,0.043,0.0427327106491181,0.2614963634976304,136.43303096307625
44,0.044,0.0457377814316303,0.2675660220739988,139.5979204561269
45,0.045,0.0485473934782877,0.2736311215499578,142.76005728393207
46,0.046,0.0512019524702531,0.2796919782263167,145.91974812997898
47,0.047,0.0541768470772766,0.2857475453927727,149.07645780552053
48,0.048,0.0568407620125406,0.2917996673226939,152.23140114515638
49,0.049,0.0598399005408978,0.297846146220244,155.38330845695168
50,0.05,0.0627275973195854,0.3038874254804742,158.53262793467692
51,0.051,0.0661844172122472,0.3099241035672484,161.67910546375032
52,0.052,0.0694439082999296,0.3159577211734022,164.82365103058507
53,0.053,0.0731023806507798,0.3219876691928067,167.9658802786256
54,0.054,0.0765583237464707,0.3280126315885259,171.10546583490265
55,0.055,0.0799847906862607,0.3340323715587338,174.24219499489573
56,0.056,0.0834517959133552,0.340047545360282,177.37643544860478
57,0.057,0.0874369800895662,0.3460514705775573,180.504588817045
58,0.058,0.0916297410817523,0.3520476660159208,183.62820445290535
59,0.059,0.0951970062683866,0.3580305826710849,186.7449467205553
60,0.06,0.0993272129830542,0.3639997142187295,189.85478153162458
61,0.061,0.1032447386040107,0.3699511243356074,192.95563148686608
62,0.062,0.1077386943319183,0.3758854311020609,196.04678797178553
63,0.063,0.112161594795255,0.3818027181850377,199.1289689699819
64,0.064,0.1163306283884136,0.3877099499383115,202.20498546377198
65,0.065,0.1203650910033827,0.3936085650351342,205.27489677798832
66,0.066,0.1240508751982703,0.3994882154999555,208.33517321480105
67,0.067,0.1281411646882689,0.4053533063243846,211.3880167045769
68,0.068,0.1321192929086903,0.4112059755778405,214.43440119778447
69,0.069,0.1357995945951721,0.4170376761814246,217.47097390557727
70,0.07,0.1397444047562106,0.4228571665158877,220.50149422228301
71,0.071,0.1438421951136569,0.4286567354545561,223.5229726861696
72,0.072,0.1476721278919386,0.4344430685148748,226.53757101805863
73,0.073,0.151406277781899,0.4402112275892459,229.54281300932126
74,0.074,0.1551417305474955,0.44596142476437,232.5382278047972
75,0.075,0.1589331049767692,0.4516857342809977,235.52009713905036
76,0.076,0.1623794576317954,0.457396112290456,238.49427267726952
77,0.077,0.1656294537728062,0.4630894756580013,241.45910125464914
