,strain [1],vMdamFac,vonMisesdamind,stress [MPa]
0,0.0,0.0,0.0,0.0
1,0.0005,0.0,0.013702446139984,7.148712607158309
2,0.001,0.0,0.027404892279968,14.297425214316618
3,0.0015,0.0,0.0411073384199519,21.44613782147499
4,0.002,0.0,0.054809784559936,28.594850428633233
5,0.0025,1.3150706752888565e-05,0.0685122306999199,35.743563035791624
6,0.003,8.079533908921275e-05,0.0822146768399039,42.89227564294997
7,0.0035,0.0001812906441934878,0.0959171229798877,50.040988250108256
8,0.004,0.00045372368325234615,0.109619569119872,57.18970085726647
9,0.0045,0.0008601509949979683,0.1233220152598558,64.3384134644249
10,0.005,0.0012570466321724,0.1370244613998398,71.48712607158326
11,0.0055,0.0018250569670183,0.1507269075398241,78.63583867874131
12,0.006,0.0025417898147086,0.1644293536798079,85.78455128589992
13,0.0065,0.0034852102007277,0.178131799819792,92.93326389305794
14,0.007,0.0045703915634922,0.1918342459597754,100.08197650021651
15,0.0075,0.0058127033667374,0.2055366920997597,107.23068910737463
16,0.008,0.0076747054986112,0.2192367962922634,114.37790613401502
17,0.0085,0.009685065195633,0.2329289034899475,121.51998011250407
18,0.009,0.0119404006104825,0.2466155231959506,128.6584861979368
19,0.0095,0.0142784425672534,0.2602922543039039,135.7911030590225
20,0.01,0.0171990744333482,0.2739459344421276,142.9117297520564
21,0.0105,0.0200474504008715,0.2875916237357849,150.027374841873
22,0.011,0.023902734641249,0.3012283626827642,157.13727159011532
23,0.0115,0.0281997963529805,0.3148561297970501,164.24138238933722
24,0.012,0.0328148989529128,0.3284612875899969,171.332897605011
25,0.0125,0.0379766393239889,0.3420311112063284,178.40623594885923
26,0.013,0.0439639542008578,0.3555615309167692,185.4603830519551
27,0.0135,0.0497347079946745,0.3690485363259165,192.4924713475455
28,0.014,0.0554824359606616,0.3824943359093477,199.5023938314524
29,0.0145,0.0621271327738772,0.3959019900433311,206.4923574925209
30,0.015,0.0684940382368397,0.4092695990923196,213.46022788823964
31,0.0155,0.0753558297250282,0.4226013762175562,220.4076123568935
32,0.016,0.08237392781649,0.4358927729162042,227.33361758265764
33,0.0165,0.0884672966288033,0.449148120320437,234.24079170906577
34,0.017,0.0940154018490392,0.4623623204717278,241.1270782254326
35,0.0175,0.100201670698843,0.4755366898544209,247.9927451204545
36,0.018,0.106433400446461,0.4886568628191139,254.82893770798316
37,0.0185,0.1125211153297583,0.50171270837486,261.63040430276516
38,0.019,0.1190137845587226,0.5147044676306791,268.3968181778512
39,0.0195,0.1257091302083226,0.5276452223697153,275.1345791080909
40,0.02,0.1327673722384658,0.5405347800582787,281.8429655067667
41,0.0205,0.1399588667971432,0.5533628309816632,288.5163868760487
42,0.021,0.1472855737947599,0.5661069885487814,295.1447166969591
43,0.0215,0.1547235073330821,0.5787725136383124,301.73280510284417
44,0.022,0.1625441499768928,0.5913735063992984,308.2879391384814
45,0.0225,0.1705624108976655,0.6039117865021748,314.8092108039826
46,0.023,0.1786899078462355,0.6164010389476299,321.3043258921127
47,0.0235,0.186853074279068,0.6288238917314406,327.7641225609376
48,0.024,0.1948419172037828,0.6411775165574085,334.1889645597472
49,0.0245,0.2025149318185979,0.6534407571873426,340.56878171239117
50,0.025,0.2104570403245425,0.6656131983358547,346.90403131945425
51,0.0255,0.2183056280661735,0.6777084697177735,353.2003490252601
52,0.026,0.2253891365645053,0.689722222103801,359.4543083048856
53,0.0265,0.2321340486635177,0.7016593147927618,365.66715451516717
54,0.027,0.2388566245957712,0.7135032827217157,371.83242091709917
55,0.0275,0.2454950996643218,0.7252653842883132,377.95378306874983
56,0.028,0.2519907046421251,0.7369213037855054,384.02002682554917
57,0.0285,0.2581117621648853,0.7484885458059336,390.03807090212734
58,0.029,0.2641573711799238,0.7599787234940882,396.0159633025764
59,0.0295,0.2700670435239515,0.7713808493183535,401.94929192756587
60,0.03,0.2758607100754734,0.7826990290822372,407.8406196368756
61,0.0305,0.2811780123512687,0.7939311680022063,413.68834635715706
62,0.031,0.2870327710755923,0.8050743807636206,419.4902856325796
63,0.0315,0.2928890252043356,0.8161243133314728,425.2426839781612
64,0.032,0.2981787465711009,0.827073377045055,430.94362914180203
65,0.0325,0.3039944759935548,0.837917610221033,436.5890363146789
66,0.033,0.309656456551959,0.8486693311465282,442.1847190709948
67,0.0335,0.3151205852489815,0.8593341512566272,447.7325187094116
68,0.034,0.3206367520750651,0.8699099460737562,453.232517001299
69,0.0345,0.3263289836359462,0.8803836170179637,458.67657218230306
70,0.035,0.3320150602206237,0.8907906484380254,464.08410527211043
71,0.0355,0.3380749350179313,0.9010963982914284,469.4394218146493
72,0.036,0.3437165189464208,0.9113289066873036,474.75858491931734
73,0.0365,0.3491156621242632,0.921386474340811,479.98825765025526
74,0.037,0.3544299028368612,0.9313772302580702,485.1852582358831
75,0.0375,0.3597654984275896,0.941254401623376,490.32395565500485
76,0.038,0.3650178027076096,0.9510334034534244,495.4107597139858
77,0.0385,0.3698874735858552,0.9607179718819404,500.44687706574507
78,0.039,0.3746077525028399,0.9702990817179832,505.42751022436187
79,0.0395,0.3798658527148729,0.9798345645094644,510.38234164658445
80,0.04,0.3848000664007837,0.9892331940003868,515.2638606935766
81,0.0405,0.390332572545908,0.9985287882859286,520.0909281413943
82,0.041,0.3954861501519909,1.007739382361586,524.8713745055726
83,0.0415,0.3998834930064814,1.016852958161535,529.5997261995658
84,0.042,0.4044357900706739,1.0258679905975725,534.275624228953
85,0.0425,0.4086881895903473,1.0347826368967807,538.8975114625304
86,0.043,0.4130538401262358,1.0435354983038565,543.4348151264559
87,0.0435,0.4177223071957849,1.0523317039995177,547.9950484430716
88,0.044,0.4218828320149667,1.060899460103901,552.436648050635
89,0.0445,0.4264043733373477,1.0694569534057232,556.8721145493469
90,0.045,0.4306521730710731,1.0779215258573556,561.2600159971764
91,0.0455,0.435127255879726,1.0862926919319198,565.6008925135042
92,0.046,0.4394673495097415,1.0945708637357932,569.8949691916812
93,0.0465,0.4446048934049333,1.1027587937812635,574.1426687780594
94,0.047,0.4495337182739513,1.1108523202904832,578.3410296927976
95,0.0475,0.4541615337061843,1.1188401236099943,582.4854012771758
96,0.048,0.4588643997167905,1.126727780771061,586.5781743932064
97,0.0485,0.4629102834076102,1.134514327781598,590.6199097887306
98,0.049,0.4670010607910574,1.1422073992206367,594.6138671973034
99,0.0495,0.4708503769806045,1.1497917654493288,598.5518890022122
100,0.05,0.4745033093383124,1.1572848674610363,602.4433254573589
101,0.0505,0.4775454743126383,1.1646866914922354,606.2873441385261
102,0.051,0.4806587976248735,1.1720082303018924,610.0891118842276
103,0.0515,0.4833182471879701,1.1792506503247355,613.8493269837663
104,0.052,0.4862300009331808,1.1864075027544938,617.5642609846345
105,0.0525,0.4889462976288383,1.1934842525184324,621.2367894732665
106,0.053,0.4912312516919148,1.2004866955683733,624.871048754835
107,0.0535,0.4936257839135244,1.2074039456737062,628.4611326141303
108,0.054,0.4959126670904666,1.214230772720558,632.0033727902012
109,0.0545,0.4982919451467373,1.220969762493718,635.5009093311488
110,0.055,0.5005497744831496,1.2276411797273323,638.9628146523037
111,0.0555,0.5025410033441077,1.2342322383221365,642.3833158848653
112,0.056,0.5047472453014006,1.2407341222163393,645.7587949668513
113,0.0565,0.5070191607821982,1.2471541362440146,649.0913381297291
114,0.057,0.5090895496025746,1.2535029722329958,652.3848181572324
115,0.0575,0.5113825512623226,1.259780554586475,655.6413429712608
116,0.058,0.5134092771722383,1.265979734175932,658.8563854036671
117,0.0585,0.5156614821349644,1.2720992111702027,662.029715616169
118,0.059,0.5178383161956092,1.278138968874347,665.1627201134099
119,0.0595,0.5199297841472208,1.2840964482000192,668.2541433473261
120,0.06,0.5218638700150628,1.289974090387161,671.3049716180641
121,0.0605,0.523726728158809,1.295770021659656,674.3137608853144
122,0.061,0.525573985259182,1.3014979284685029,677.2872033075168
123,0.0615,0.5275215644249028,1.3071556767436736,680.224066796789
124,0.062,0.529286686223927,1.31274265781551,683.1249585001252
125,0.0625,0.5310923411987821,1.318260554848587,685.990983243455
126,0.063,0.5327946104100056,1.323715372546101,688.8239041931167
127,0.0635,0.5343219428309393,1.3291016361118182,691.6208725637129
128,0.064,0.53603497433275,1.3344189737289236,694.3810066800322
129,0.0645,0.5374533794752185,1.339682128668639,697.1089597045786
130,0.065,0.5390615532905781,1.3448836330699163,699.8035503600821
131,0.0655,0.5405970831644441,1.3500218035151772,702.4647270284411
132,0.066,0.5421913972917202,1.3550976877618914,705.0924468412501
133,0.0665,0.543757534091798,1.3601078685777055,707.6850138147685
134,0.067,0.5452485181907539,1.3650595591235075,710.2473530919747
135,0.0675,0.5467600549615381,1.369951567313674,712.7794152515618
136,0.068,0.5481516605714739,1.3747847567074056,715.281718072773
137,0.0685,0.5497382730714774,1.3795540904001422,717.7517233255422
138,0.069,0.5509876044908286,1.3842645216874336,720.1919876393706
139,0.0695,0.5522893672047837,1.3889203391011051,722.6038344835206
140,0.07,0.5534624446630728,1.3935219312029976,724.9873706714047
141,0.0705,0.5548547445441333,1.398076590319,727.3464935963489
142,0.071,0.5561626141295128,1.402590807995313,729.6826421278612
143,0.0715,0.557294138668448,1.4070502779008445,731.9903618462183
144,0.072,0.5586598037091155,1.4114604302122729,734.2719528775218
145,0.0725,0.5599518234868106,1.4158205285930747,736.5282022365565
146,0.073,0.5610768621601796,1.420132832530179,738.7597046946413
147,0.0735,0.5621929196676525,1.4243940385528826,740.9653023967229
148,0.074,0.5632062446122068,1.42861065871082,743.1469624439909
149,0.0745,0.5644229620258671,1.4327799269422157,745.304304440482
150,0.075,0.565498529612175,1.4369033735170886,747.4363334821807
151,0.0755,0.5665884439547111,1.4409767664699813,749.5413936978753
152,0.076,0.567598718856221,1.4450060318840028,751.6234033752029
153,0.0765,0.5687094550964591,1.4489943998422643,753.6833415592329
154,0.077,0.5696582629691983,1.4529376067160376,755.7197984967507
155,0.0775,0.5705933237302215,1.4568343266939836,757.7317281915439
156,0.078,0.5716463175225425,1.4606870453850946,759.7211788971478
157,0.0785,0.5726710239952795,1.4644985879710242,761.6896504304771
158,0.079,0.5735464727608507,1.468261937459921,763.6332575159025
159,0.0795,0.574524366109993,1.4719737830558497,765.5521402903846
160,0.08,0.5754236509754441,1.47564333822961,767.4487024207314
161,0.0805,0.5763571239239472,1.479277027359686,769.3255927123666
162,0.081,0.5772295877897957,1.4828724988624318,771.1819976930573
163,0.0815,0.5780606781856251,1.4864249732694037,773.0164106839512
164,0.082,0.5788360720443732,1.4899381833885912,774.8306153149309
165,0.0825,0.5796317069619634,1.4934134091072166,776.6257114338046
166,0.083,0.5804078909520259,1.4968536382455846,778.4022659081073
167,0.0835,0.5811856908335301,1.500260576320924,780.160532636398
168,0.084,0.5819371742009022,1.503631502627849,781.9005727929239
169,0.0845,0.582852268728422,1.5069700976280742,783.6239000171348
170,0.085,0.5836520069557826,1.5102749103508148,785.3299294685916
171,0.0855,0.5842688296076717,1.5135414033601355,787.0171023834176
