,strain [1],vMdamFac,vonMisesdamind,stress [MPa]
0,0.0,0.0,0.0,0.0
1,0.0005,0.0,0.011228987424057,5.869149847492244
2,0.001,0.0,0.0224579748481141,11.738299694984493
3,0.0015,0.0,0.0336869622721711,17.60744954247675
4,0.002,0.0,0.0449159496962282,23.47659938996897
5,0.0025,0.0,0.0561449371202852,29.345749237461245
6,0.003,1.0811116143597353e-05,0.0673739245443422,35.214899084953494
7,0.0035,6.057104678808175e-05,0.0786029119683993,41.084048932445754
8,0.004,0.0001724649892152406,0.0898318993924565,46.95319877993794
9,0.0045,0.0002795547810476843,0.1010608868165132,52.82234862743023
10,0.005,0.0004581345307086536,0.1122898742405705,58.69149847492248
11,0.0055,0.0008112706711379362,0.1235188616646274,64.56064832241475
12,0.006,0.0012856653402509,0.1347478490886844,70.42979816990699
13,0.0065,0.0016049892093327,0.1459768365127415,76.2989480173993
14,0.007,0.0020760017370987,0.1572058239367985,82.16809786489155
15,0.0075,0.0027422506791921,0.1684348113608555,88.03724771238372
16,0.008,0.0036120094830859,0.1796637987849129,93.90639755987587
17,0.0085,0.0047452831759194,0.1908927862089698,99.77554740736825
18,0.009,0.006146607484261,0.2021217469728312,105.64467945718506
19,0.0095,0.0075814027362835,0.2133495948760453,111.51306540084158
20,0.01,0.009110039296226,0.2245752966581492,117.3799897411368
21,0.0105,0.0110333095232913,0.2357955729926435,123.24314951062595
22,0.011,0.0129999482135725,0.2470079593019769,129.101311086491
23,0.0115,0.0155570264592063,0.2582152857054816,134.95639374613575
24,0.012,0.01799192137644,0.2694134559554135,140.80610965916608
25,0.0125,0.0214294482240299,0.2805993360418941,146.64891167850115
26,0.013,0.024824210596516,0.2917827269134019,152.49022176563005
27,0.0135,0.0284036340171514,0.3029542001538918,158.325192489022
28,0.014,0.033110331344665,0.314119463372424,164.1562453437704
29,0.0145,0.0374695407306939,0.3252722640188236,169.98032843680002
30,0.015,0.0417764102948233,0.3364109595973104,175.79719361642864
31,0.0155,0.0462682519577213,0.3475398554654677,181.6088446344848
32,0.016,0.0514294287570594,0.3586519047858177,187.41164424144745
33,0.0165,0.0561899878829439,0.3697399795448177,193.20239273102507
34,0.017,0.0608248282268133,0.3808024392203725,198.97995348004014
35,0.0175,0.0655315348298277,0.3918364081965164,204.74359666180374
36,0.018,0.0710928284887199,0.4028419668099403,210.4919211471697
37,0.0185,0.076210261339646,0.4138169677613405,216.2243972564397
38,0.019,0.0815681089831489,0.4247781261262941,221.95006001868163
39,0.0195,0.0868762577622721,0.4356952084559209,227.65360739144936
40,0.02,0.092571100233492,0.4466076967582479,233.35300933357163
41,0.0205,0.0985131776456382,0.4575040755533425,239.0424779288931
42,0.021,0.1042697008179129,0.4683922366347837,244.7253647260904
43,0.0215,0.1097995976579902,0.4792386505994154,250.3849901187449
44,0.022,0.1152377461421151,0.4900824930466544,256.04321273481787
45,0.0225,0.120596006281593,0.5008611270825695,261.66778720557267
46,0.023,0.1266278751529217,0.5116173755688257,267.27988422370504
47,0.0235,0.132418738136078,0.5223368401068429,272.87204188275143
48,0.024,0.1382214483869417,0.5330203360456717,278.4451952277572
49,0.0245,0.1443788378698414,0.543663603243274,283.99658612523734
50,0.025,0.1507608201140642,0.5542669254168149,289.5269911621513
51,0.0255,0.1578802732946335,0.5648231748280182,295.0332441646784
52,0.026,0.1653730428863404,0.5753381861547747,300.5189407803357
53,0.0265,0.1720280214167068,0.5858092760114135,305.98079992926034
54,0.027,0.1791767457594207,0.5962357184638826,311.41974539717125
55,0.0275,0.1867294367920152,0.6066174939963868,316.83541365788517
56,0.028,0.1943009103453111,0.6169558660138721,322.22805322974824
57,0.0285,0.2014695913881309,0.6272467551916399,327.5938066589907
58,0.029,0.2084154834042476,0.6375003226075008,332.9379892733929
59,0.0295,0.215014972287031,0.6477091470583168,338.25695165613917
60,0.03,0.2216832232289778,0.6578827071424692,343.55529271734326
61,0.0305,0.2284620381520095,0.6680065475626135,348.82619991602894
62,0.031,0.2349882470161035,0.6780855487742548,354.0726209420097
63,0.0315,0.2412942589273447,0.6881162624679749,359.29343932694496
64,0.032,0.247152894205217,0.6980916673300507,364.4854791104486
65,0.0325,0.2533155117696116,0.7080178549047432,369.6530921334627
66,0.033,0.2593545943586151,0.7178899016627776,374.7941519896352
67,0.0335,0.2651740103085413,0.7277095627210927,379.9081264785658
68,0.034,0.2710351445428597,0.7374864604283117,384.99938533116404
69,0.0345,0.2767125353567594,0.7471932778273418,390.0552907373231
70,0.035,0.2824771000553337,0.7568464720955677,395.0832633364207
71,0.0355,0.2880261215813917,0.7664380484727644,400.0802479731696
72,0.036,0.2934958506694446,0.7759683411515169,405.04587820975814
73,0.0365,0.2992083492161455,0.7854421666590531,409.982439442791
74,0.037,0.3049290382251152,0.7948575465158052,414.88802712164636
75,0.0375,0.3099894441402089,0.804207246854449,419.75767303057836
76,0.038,0.315874607229844,0.8135022170412912,424.59826607617214
77,0.0385,0.3216515755596249,0.8227461026134328,429.4114293662201
78,0.039,0.3274486631799908,0.8319337510261963,434.1943087977284
79,0.0395,0.3327689492611042,0.8410578445734753,438.9447771514328
80,0.04,0.3384687726693963,0.8501100869081698,443.656012448912
81,0.0405,0.3435790874706324,0.8591166362423052,448.3434254858355
82,0.041,0.3484448755859797,0.8680519816453519,452.9936603587144
83,0.0415,0.3539843464483484,0.8769150689930113,457.6057699633808
84,0.042,0.3588914540489307,0.8857224414320632,462.18912180297497
85,0.0425,0.3638222782142415,0.8944601931919874,466.73734730075006
86,0.043,0.3685140491214795,0.90313919991077,471.2546136862143
87,0.0435,0.372983401461649,0.9117651780955116,475.7440666671419
88,0.044,0.377720808760657,0.9203250540732866,480.19674068428884
89,0.0445,0.3823849817741566,0.9287981494913152,484.60422540879705
90,0.045,0.3865662147434602,0.937230389609712,488.98830459609235
91,0.0455,0.3913502843118006,0.9456221402866316,493.3493616562051
92,0.046,0.3954849268105409,0.9539223937545294,497.6630236003709
93,0.0465,0.3994161153579932,0.9621677960290824,501.9487554949388
94,0.047,0.4037876698193423,0.9703311044851826,506.1914021502889
95,0.0475,0.4079546717357567,0.978487506685235,510.4290866306157
96,0.048,0.412130154941929,0.9865663166753188,514.6253054239218
97,0.0485,0.4159960396934991,0.9945543098724496,518.7744263901217
98,0.049,0.4200213123098744,1.0024943383725955,522.8995116060697
99,0.0495,0.4236187095074357,1.0103602513729109,526.9876175106642
100,0.05,0.4269708898214149,1.0181593112339888,531.0421842436782
101,0.0505,0.4303767440137784,1.0258953840235605,535.0638155802568
102,0.051,0.4336584970117546,1.0335744332821664,539.055254118557
103,0.0515,0.4368497974250047,1.0411950748171972,543.0153036232671
104,0.052,0.4402897882609832,1.0487631409691356,546.9465488193988
105,0.0525,0.4436192894570889,1.0562766545021909,550.8486998150736
106,0.053,0.4470428468533325,1.0637310142082026,554.7197863044892
107,0.0535,0.4500543313804315,1.0711239835213249,558.5580465387535
108,0.054,0.4529017160091159,1.078514811191531,562.3938949152501
109,0.0545,0.4559825114427021,1.0857397295970663,566.1425548093022
110,0.055,0.4588916820988987,1.093026622233257,569.922810882998
111,0.0555,0.4616938741804723,1.1001280742125454,573.6085785315104
112,0.056,0.4642058117453362,1.1072325739583944,577.2961117679631
113,0.0565,0.4667085809195453,1.1143461295055692,580.9882199677672
114,0.057,0.4689566054381686,1.1213343497191377,584.6167223355992
115,0.0575,0.4710808417539945,1.1281935591978136,588.1798287927699
116,0.058,0.4732755261990472,1.1350643284658106,591.749337416028
117,0.0585,0.475402127568784,1.1418694486123802,595.2853037911839
118,0.059,0.4775108851265625,1.1486210764286064,598.7936183487371
119,0.0595,0.4796907731984245,1.155317675869027,602.2727080063554
120,0.06,0.4818066089825747,1.1619620904837644,605.7253560133034
121,0.0605,0.4837083811795787,1.1685468798723342,609.14874334647
122,0.061,0.4854840764399359,1.175072894414226,612.5416800762292
123,0.0615,0.487418193576485,1.1815527619831028,615.9099267622494
124,0.062,0.4890011166115592,1.187977810605349,619.2503626556872
125,0.0625,0.4907550670980776,1.1943495904189894,622.5634595183003
126,0.063,0.4924946606844091,1.2006653434375545,625.8479937818864
127,0.0635,0.4941446708104506,1.2069326304388868,629.1056701698511
128,0.064,0.4958130989067079,1.213144857418406,632.3333638729273
