,strain [1],vMdamFac,vonMisesdamind,stress [MPa]
0,0.0,0.0,0.0,0.0
1,0.001,0.0,0.0063175219571358,3.299851837213332
2,0.002,0.0,0.0126350439142717,6.599703674426657
3,0.003,0.0,0.0189525658714076,9.89955551164004
4,0.004,0.0,0.0252700878285434,13.199407348853324
5,0.005,0.0,0.0315876097856792,16.49925918606676
6,0.006,0.0,0.0379051317428152,19.79911102328008
7,0.007,0.0,0.0442226536999511,23.09896286049344
8,0.008,1.5989527681454236e-07,0.0505401756570868,26.398814697706626
9,0.009,1.258705576075734e-06,0.0568576976142227,29.69866653492006
10,0.01,2.5488878963788905e-06,0.0631752195713584,32.998518372133496
11,0.011,1.0232168152055747e-05,0.0694927415284944,36.29837020934672
12,0.012,2.1703228508753283e-05,0.0758102634856304,39.59822204656016
13,0.013,3.751989433219916e-05,0.0821277854427663,42.898073883773435
14,0.014,6.208515626571331e-05,0.0884453073999022,46.19792572098684
15,0.015,9.5833387506044e-05,0.094762829357038,49.497777558200085
16,0.016,0.0001290131998953449,0.1010803513141736,52.7976293954133
17,0.017,0.0001888093749991459,0.10739787327131,56.097481232626876
18,0.018,0.0002871323562030627,0.1137153952284455,59.39733306984012
19,0.019,0.00040242782335008864,0.1200329171855812,62.69718490705336
20,0.02,0.0005359335466785592,0.126350439142717,65.99703674426698
21,0.021,0.0006866592607364198,0.1326679610998531,69.29688858147996
22,0.022,0.0008530917926997254,0.138985483056989,72.59674041869347
23,0.023,0.0010823379766777,0.1453030050141252,75.89659225590668
24,0.024,0.0013518499132385,0.151620526971261,79.19644409312029
25,0.025,0.0016598945247698,0.1579380489283971,82.4962959303333
26,0.026,0.0020378666838792,0.1642555185552721,85.79611581207905
27,0.027,0.0023495224962314,0.1705729109848263,89.09588855107125
28,0.028,0.0028005806548445,0.1768902742968472,92.39564298029276
29,0.029,0.0032761757993511,0.1832075829762184,95.69536259225258
30,0.03,0.003793545693202,0.1895244014415473,98.9948093252407
31,0.031,0.004357373058447,0.1958409901954423,102.29412395804367
32,0.032,0.00494915723146,0.2021575775124,105.5934287532302
