,strain [1],vMdamFac,vonMisesdamind,stress [MPa]
0,0.0,0.0,0.0,0.0
1,0.001,0.0,0.0059360015255769,3.0986531426586628
2,0.002,0.0,0.0118720030511538,6.197306285317325
3,0.003,0.0,0.0178080045767307,9.295959427976005
4,0.004,0.0,0.0237440061023076,12.394612570634651
5,0.005,0.0,0.0296800076278845,15.49326571329334
6,0.006,0.0,0.0356160091534614,18.591918855952027
7,0.007,0.0,0.0415520106790384,21.69057199861074
8,0.008,0.0,0.0474880122046154,24.789225141269302
9,0.009,0.0,0.053424013730192,27.887878283928025
10,0.01,6.171792898805771e-07,0.059360015255769,30.98653142658668
11,0.011,2.7007350558750503e-06,0.065296016781346,34.08518456924546
12,0.012,9.217855626929297e-06,0.0712320183069228,37.183837711904054
13,0.013,1.7149978390962534e-05,0.0771680198325,40.28249085456285
14,0.014,2.8124034477309032e-05,0.0831040213580769,43.38114399722148
15,0.015,3.2888945315607016e-05,0.0890400228836538,46.47979713988001
16,0.016,5.683881678987607e-05,0.0949760244092307,49.578450282538626
17,0.017,8.221859189574675e-05,0.1009120259348075,52.67710342519729
18,0.018,0.00012714623770685796,0.1068480274603841,55.775756567856014
19,0.019,0.00017087746128125725,0.1127840289859613,58.874409710514904
20,0.02,0.00023838872603724532,0.118720030511538,61.97306285317337
21,0.021,0.000332620848524938,0.124656032037115,65.07171599583208
22,0.022,0.0004367102286619986,0.1305920335626919,68.17036913849095
23,0.023,0.0005662138404401388,0.136528035088269,71.26902228114947
24,0.024,0.0007070554771207963,0.1424640366138458,74.36767542380808
25,0.025,0.0008574776963576885,0.1484000381394228,77.46632856646664
26,0.026,0.0010149142938052,0.1543360396650002,80.56498170912568
27,0.027,0.0011892449318748,0.1602720411905771,83.66363485178401
28,0.028,0.0014123439379296,0.1662080427161536,86.76228799444299
29,0.029,0.0016694337660098,0.1721440442417306,89.86094113710155
30,0.03,0.0019428966913177,0.1780800457673077,92.95959427976011
31,0.031,0.0022730951363404,0.1840160472928841,96.05824742241869
32,0.032,0.0026620932423445,0.1899520488184614,99.15690056507725
33,0.033,0.0030750492529156,0.1958878881083592,102.25545305422824
34,0.034,0.0034784721899933,0.2018235160850625,105.35387443394622
