,strain [1],vMdamFac,vonMisesdamind,stress [MPa]
0,0.0,0.0,0.0,0.0
1,0.001,0.0,0.0051616284714294,2.7028686796402455
2,0.002,0.0,0.0103232569428589,5.4057373592804945
3,0.003,0.0,0.0154848854142883,8.108606038920776
4,0.004,0.0,0.0206465138857178,10.811474718560985
5,0.005,0.0,0.0258081423571472,13.51434339820127
6,0.006,0.0,0.0309697708285766,16.217212077841545
7,0.007,0.0,0.0361313993000061,18.920080757481763
8,0.008,0.0,0.0412930277714356,21.622949437121964
9,0.009,0.0,0.046454656242865,24.32581811676228
10,0.01,8.032698485144566e-07,0.0516162847142945,27.028686796402543
11,0.011,4.017781456678732e-06,0.056777913185724,29.731555476042775
12,0.012,7.424358605365193e-06,0.0619395416571533,32.434424155683104
13,0.013,1.141158978195794e-05,0.0671011701285828,35.137292835323336
14,0.014,3.936099536635567e-05,0.0722627986000122,37.84016151496354
15,0.015,6.740172421778415e-05,0.0774244270714417,40.54303019460381
16,0.016,0.0001176040269968807,0.0825860555428713,43.245898874243956
17,0.017,0.00017429238541570292,0.0877476840143004,45.94876755388431
18,0.018,0.0002782192137357832,0.09290931248573,48.6516362335246
19,0.019,0.0004510456217509012,0.0980709409571598,51.35450491316471
20,0.02,0.0008348249573252965,0.103232569428589,54.05737359280507
21,0.021,0.0011711517967381,0.1083941979000187,56.76024227244521
22,0.022,0.0013779281162601,0.1135558263714481,59.463110952085565
23,0.023,0.0016629462158028,0.1187174548428777,62.16597963172583
24,0.024,0.0019452675941746,0.1238790833143067,64.86884831136625
25,0.025,0.0023434937863787,0.1290407117857366,67.57171699100634
26,0.026,0.0027837111250082,0.1342023402571656,70.27458567064667
27,0.027,0.003253594470665,0.139363968728595,72.97745435028678
28,0.028,0.0037667340672583,0.1445255972000245,75.68032302992705
29,0.029,0.0043500314561027,0.1496872256714541,78.38319170956726
30,0.03,0.0050193185229504,0.1548488541428834,81.08606038920752
31,0.031,0.0057145711127569,0.1600104826143131,83.78892906884772
32,0.032,0.0065550578921599,0.1651720645983134,86.49176838556086
33,0.033,0.007442024301346,0.1703333669095569,89.19442861458216
34,0.034,0.008499391493745,0.1754945889424237,91.8970368194083
35,0.035,0.0098228228864321,0.1806557637212133,94.5996133906546
36,0.036,0.0111452869207865,0.1858165231674958,97.30192006553688
37,0.037,0.012523792490925,0.1909762793794238,100.0036198864188
38,0.038,0.0140343468672341,0.1961357883376049,102.70520774682072
39,0.039,0.0156143093845593,0.2012951154230642,105.40672974067695
40,0.04,0.0173751491109934,0.206454723374006,108.1083977346061
41,0.041,0.0189098367166089,0.2116138998492557,110.80976569235858
42,0.042,0.0203473185865751,0.2167728106107783,113.5109420265018
43,0.043,0.0217244820682691,0.221931438668144,116.21193146966642
44,0.044,0.0234581199121212,0.227089557267743,118.91259612535347
45,0.045,0.0251823851483967,0.2322464883018659,121.6125840347218
46,0.046,0.0268828265610055,0.2373990520651161,124.31027279217341
47,0.047,0.0285962259535289,0.2425486203512621,127.00647942210897
48,0.048,0.0304340337795374,0.2476970854663914,129.7020519881241
49,0.049,0.0322951819794606,0.2528449990448388,132.3971463282002
50,0.05,0.034016695917102,0.2579912560630923,135.09110779084787
51,0.051,0.035778252110426,0.2631311792805156,137.78144414835765
52,0.052,0.0374901182737432,0.268266087275545,140.46896413794042
53,0.053,0.0392956818079049,0.2733979668612914,143.1548187410639
54,0.054,0.0410557445763001,0.2785290906962246,145.8403194179763
55,0.055,0.0431230001198262,0.2836575511911401,148.52453349695085
56,0.056,0.0449899960005122,0.2887817303011231,151.2066975054777
57,0.057,0.046864878616964,0.2939023510001357,153.88718874451288
58,0.058,0.0488563913936244,0.2990162762251052,156.56424446464325
59,0.059,0.0507585488459138,0.30412641022892,159.23919006770512
60,0.06,0.0525652659385348,0.3092287306433386,161.9098216165944
61,0.061,0.0542574103806285,0.3143228897091118,164.5753801371586
62,0.062,0.0562776072642848,0.3194069219345037,167.23486963775636
63,0.063,0.0579752843276169,0.3244790203110547,169.88837794440835
64,0.064,0.0598140657819997,0.3295391821375695,172.53588954313182
65,0.065,0.0617397756424354,0.3345788057317597,175.17352973610244
66,0.066,0.0636543134782026,0.3395993544597903,177.80223999089353
67,0.067,0.0656731605448573,0.3446054126177127,180.42342983164122
